"status","message","data__total","data__result__value","data__result__time","data__result__date","data__result__span","data__average","data__location_id","data__commodity_id","data__legend","data__commodity_name","stat__|","stat__|__total","stat__|__nb_data","stat__|__avg"
"","","","10100","October 30, 2015","2015-10-30","303","","","","","","October 30, 2015","10100","1","10100"
"","","","10083","October 31, 2015","2015-10-31","304","","","","","","October 31, 2015","10083","1","10083"
"","","","10100","November 3, 2015","2015-11-03","307","","","","","","November 3, 2015","10100","1","10100"
"","","","10100","November 4, 2015","2015-11-04","308","","","","","","November 4, 2015","10100","1","10100"
"","","","10125","November 5, 2015","2015-11-05","309","","","","","","November 5, 2015","10125","1","10125"
"","","","10100","November 6, 2015","2015-11-06","310","","","","","","November 6, 2015","10100","1","10100"
"","","","8786","November 7, 2015","2015-11-07","311","","","","","","November 7, 2015","8786","1","8786"
"","","","10100","November 10, 2015","2015-11-10","314","","","","","","November 10, 2015","10100","1","10100"
"","","","10100","November 11, 2015","2015-11-11","315","","","","","","November 11, 2015","10100","1","10100"
"","","","10100","November 12, 2015","2015-11-12","316","","","","","","November 12, 2015","10100","1","10100"
"","","","10100","November 13, 2015","2015-11-13","317","","","","","","November 13, 2015","10100","1","10100"
"","","","10083","November 14, 2015","2015-11-14","318","","","","","","November 14, 2015","10083","1","10083"
"","","","10100","November 17, 2015","2015-11-17","321","","","","","","November 17, 2015","10100","1","10100"
"","","","10100","November 18, 2015","2015-11-18","322","","","","","","November 18, 2015","10100","1","10100"
"","","","10100","November 19, 2015","2015-11-19","323","","","","","","November 19, 2015","10100","1","10100"
"","","","10100","November 20, 2015","2015-11-20","324","","","","","","November 20, 2015","10100","1","10100"
"","","","10071","November 21, 2015","2015-11-21","325","","","","","","November 21, 2015","10071","1","10071"
"","","","10100","November 24, 2015","2015-11-24","328","","","","","","November 24, 2015","10100","1","10100"
"","","","10100","November 25, 2015","2015-11-25","329","","","","","","November 25, 2015","10100","1","10100"
"","","","10100","November 26, 2015","2015-11-26","330","","","","","","November 26, 2015","10100","1","10100"
"","","","10100","November 27, 2015","2015-11-27","331","","","","","","November 27, 2015","10100","1","10100"
"","","","10091","November 28, 2015","2015-11-28","332","","","","","","November 28, 2015","10091","1","10091"
"","","","10100","December 1, 2015","2015-12-01","335","","","","","","December 1, 2015","10100","1","10100"
"","","","10100","December 2, 2015","2015-12-02","336","","","","","","December 2, 2015","10100","1","10100"
"","","","10100","December 3, 2015","2015-12-03","337","","","","","","December 3, 2015","10100","1","10100"
"","","","10100","December 4, 2015","2015-12-04","338","","","","","","December 4, 2015","10100","1","10100"
"","","","10000","December 5, 2015","2015-12-05","339","","","","","","December 5, 2015","10000","1","10000"
"","","","10100","December 8, 2015","2015-12-08","342","","","","","","December 8, 2015","10100","1","10100"
"","","","10100","December 9, 2015","2015-12-09","343","","","","","","December 9, 2015","10100","1","10100"
"","","","10100","December 11, 2015","2015-12-11","345","","","","","","December 11, 2015","10100","1","10100"
"","","","10083","December 12, 2015","2015-12-12","346","","","","","","December 12, 2015","10083","1","10083"
"","","","10100","December 15, 2015","2015-12-15","349","","","","","","December 15, 2015","10100","1","10100"
"","","","10100","December 16, 2015","2015-12-16","350","","","","","","December 16, 2015","10100","1","10100"
"","","","9960","December 17, 2015","2015-12-17","351","","","","","","December 17, 2015","9960","1","9960"
"","","","10100","December 18, 2015","2015-12-18","352","","","","","","December 18, 2015","10100","1","10100"
"","","","10100","December 19, 2015","2015-12-19","353","","","","","","December 19, 2015","10100","1","10100"
"","","","10000","December 22, 2015","2015-12-22","356","","","","","","December 22, 2015","10000","1","10000"
"","","","10100","December 23, 2015","2015-12-23","357","","","","","","December 23, 2015","10100","1","10100"
"","","","10100","December 24, 2015","2015-12-24","358","","","","","","December 24, 2015","10100","1","10100"
"","","","10000","December 26, 2015","2015-12-26","360","","","","","","December 26, 2015","10000","1","10000"
"","","","10100","December 29, 2015","2015-12-29","363","","","","","","December 29, 2015","10100","1","10100"
"","","","10000","December 30, 2015","2015-12-30","364","","","","","","December 30, 2015","10000","1","10000"
"","","","10100","December 31, 2015","2015-12-31","365","","","","","","December 31, 2015","10100","1","10100"
"","","","10100","January 1, 2016","2016-01-01","1","","","","","","January 1, 2016","10100","1","10100"
"","","","10000","January 2, 2016","2016-01-02","2","","","","","","January 2, 2016","10000","1","10000"
"","","","10100","January 5, 2016","2016-01-05","5","","","","","","January 5, 2016","10100","1","10100"
"","","","10100","January 6, 2016","2016-01-06","6","","","","","","January 6, 2016","10100","1","10100"
"","","","10063","January 7, 2016","2016-01-07","7","","","","","","January 7, 2016","10063","1","10063"
"","","","10100","January 8, 2016","2016-01-08","8","","","","","","January 8, 2016","10100","1","10100"
"","","","10083","January 9, 2016","2016-01-09","9","","","","","","January 9, 2016","10083","1","10083"
"","","","10100","January 12, 2016","2016-01-12","12","","","","","","January 12, 2016","10100","1","10100"
"","","","10100","January 13, 2016","2016-01-13","13","","","","","","January 13, 2016","10100","1","10100"
"","","","10100","January 14, 2016","2016-01-14","14","","","","","","January 14, 2016","10100","1","10100"
"","","","6753","January 16, 2016","2016-01-16","16","","","","","","January 16, 2016","6753","1","6753"
"","","","10100","January 19, 2016","2016-01-19","19","","","","","","January 19, 2016","10100","1","10100"
"","","","10125","January 20, 2016","2016-01-20","20","","","","","","January 20, 2016","10125","1","10125"
"","","","10100","January 21, 2016","2016-01-21","21","","","","","","January 21, 2016","10100","1","10100"
"","","","10100","January 22, 2016","2016-01-22","22","","","","","","January 22, 2016","10100","1","10100"
"","","","10083","January 23, 2016","2016-01-23","23","","","","","","January 23, 2016","10083","1","10083"
"","","","10100","January 26, 2016","2016-01-26","26","","","","","","January 26, 2016","10100","1","10100"
"","","","10100","January 27, 2016","2016-01-27","27","","","","","","January 27, 2016","10100","1","10100"
"","","","10100","January 28, 2016","2016-01-28","28","","","","","","January 28, 2016","10100","1","10100"
"","","","10100","January 29, 2016","2016-01-29","29","","","","","","January 29, 2016","10100","1","10100"
"","","","10083","January 30, 2016","2016-01-30","30","","","","","","January 30, 2016","10083","1","10083"
"","","","10000","February 2, 2016","2016-02-02","33","","","","","","February 2, 2016","10000","1","10000"
"","","","10000","February 3, 2016","2016-02-03","34","","","","","","February 3, 2016","10000","1","10000"
"","","","10100","February 4, 2016","2016-02-04","35","","","","","","February 4, 2016","10100","1","10100"
"","","","10125","February 5, 2016","2016-02-05","36","","","","","","February 5, 2016","10125","1","10125"
"","","","10357","February 6, 2016","2016-02-06","37","","","","","","February 6, 2016","10357","1","10357"
"","","","10100","February 10, 2016","2016-02-10","41","","","","","","February 10, 2016","10100","1","10100"
"","","","10100","February 11, 2016","2016-02-11","42","","","","","","February 11, 2016","10100","1","10100"
"","","","10100","February 12, 2016","2016-02-12","43","","","","","","February 12, 2016","10100","1","10100"
"","","","10357","February 13, 2016","2016-02-13","44","","","","","","February 13, 2016","10357","1","10357"
"","","","10125","February 16, 2016","2016-02-16","47","","","","","","February 16, 2016","10125","1","10125"
"","","","10100","February 17, 2016","2016-02-17","48","","","","","","February 17, 2016","10100","1","10100"
"","","","10100","February 18, 2016","2016-02-18","49","","","","","","February 18, 2016","10100","1","10100"
"","","","10125","February 19, 2016","2016-02-19","50","","","","","","February 19, 2016","10125","1","10125"
"","","","10667","February 20, 2016","2016-02-20","51","","","","","","February 20, 2016","10667","1","10667"
"","","","10125","February 23, 2016","2016-02-23","54","","","","","","February 23, 2016","10125","1","10125"
"","","","10100","February 24, 2016","2016-02-24","55","","","","","","February 24, 2016","10100","1","10100"
"","","","10000","February 25, 2016","2016-02-25","56","","","","","","February 25, 2016","10000","1","10000"
"","","","10100","February 26, 2016","2016-02-26","57","","","","","","February 26, 2016","10100","1","10100"
"","","","10667","February 27, 2016","2016-02-27","58","","","","","","February 27, 2016","10667","1","10667"
"","","","10100","March 1, 2016","2016-03-01","61","","","","","","March 1, 2016","10100","1","10100"
"","","","10100","March 2, 2016","2016-03-02","62","","","","","","March 2, 2016","10100","1","10100"
"","","","10100","March 3, 2016","2016-03-03","63","","","","","","March 3, 2016","10100","1","10100"
"","","","10100","March 4, 2016","2016-03-04","64","","","","","","March 4, 2016","10100","1","10100"
"","","","10250","March 5, 2016","2016-03-05","65","","","","","","March 5, 2016","10250","1","10250"
"","","","10250","March 8, 2016","2016-03-08","68","","","","","","March 8, 2016","10250","1","10250"
"","","","10200","March 9, 2016","2016-03-09","69","","","","","","March 9, 2016","10200","1","10200"
"","","","10000","March 11, 2016","2016-03-11","71","","","","","","March 11, 2016","10000","1","10000"
"","","","10333","March 12, 2016","2016-03-12","72","","","","","","March 12, 2016","10333","1","10333"
"","","","10000","March 14, 2016","2016-03-14","74","","","","","","March 14, 2016","10000","1","10000"
"","","","10000","March 15, 2016","2016-03-15","75","","","","","","March 15, 2016","10000","1","10000"
"","","","10200","March 16, 2016","2016-03-16","76","","","","","","March 16, 2016","10200","1","10200"
"","","","10200","March 17, 2016","2016-03-17","77","","","","","","March 17, 2016","10200","1","10200"
"","","","10500","March 18, 2016","2016-03-18","78","","","","","","March 18, 2016","10500","1","10500"
"","","","10000","March 20, 2016","2016-03-20","80","","","","","","March 20, 2016","10000","1","10000"
"","","","10200","March 21, 2016","2016-03-21","81","","","","","","March 21, 2016","10200","1","10200"
"","","","10250","March 22, 2016","2016-03-22","82","","","","","","March 22, 2016","10250","1","10250"
"","","","10200","March 23, 2016","2016-03-23","83","","","","","","March 23, 2016","10200","1","10200"
"","","","10200","March 24, 2016","2016-03-24","84","","","","","","March 24, 2016","10200","1","10200"
"","","","11000","March 25, 2016","2016-03-25","85","","","","","","March 25, 2016","11000","1","11000"
"","","","10250","March 28, 2016","2016-03-28","88","","","","","","March 28, 2016","10250","1","10250"
"","","","10200","March 29, 2016","2016-03-29","89","","","","","","March 29, 2016","10200","1","10200"
"","","","10000","March 30, 2016","2016-03-30","90","","","","","","March 30, 2016","10000","1","10000"
"","","","10000","March 31, 2016","2016-03-31","91","","","","","","March 31, 2016","10000","1","10000"
"","","","10333","April 1, 2016","2016-04-01","92","","","","","","April 1, 2016","10333","1","10333"
"","","","10000","April 4, 2016","2016-04-04","95","","","","","","April 4, 2016","10000","1","10000"
"","","","10000","April 5, 2016","2016-04-05","96","","","","","","April 5, 2016","10000","1","10000"
"","","","10000","April 6, 2016","2016-04-06","97","","","","","","April 6, 2016","10000","1","10000"
"","","","10000","April 7, 2016","2016-04-07","98","","","","","","April 7, 2016","10000","1","10000"
"","","","10167","April 8, 2016","2016-04-08","99","","","","","","April 8, 2016","10167","1","10167"
"","","","10000","April 11, 2016","2016-04-11","102","","","","","","April 11, 2016","10000","1","10000"
"","","","10000","April 12, 2016","2016-04-12","103","","","","","","April 12, 2016","10000","1","10000"
"","","","10000","April 13, 2016","2016-04-13","104","","","","","","April 13, 2016","10000","1","10000"
"","","","10000","April 14, 2016","2016-04-14","105","","","","","","April 14, 2016","10000","1","10000"
"","","","10167","April 15, 2016","2016-04-15","106","","","","","","April 15, 2016","10167","1","10167"
"","","","10000","April 18, 2016","2016-04-18","109","","","","","","April 18, 2016","10000","1","10000"
"","","","10000","April 19, 2016","2016-04-19","110","","","","","","April 19, 2016","10000","1","10000"
"","","","10000","April 20, 2016","2016-04-20","111","","","","","","April 20, 2016","10000","1","10000"
"","","","10000","April 21, 2016","2016-04-21","112","","","","","","April 21, 2016","10000","1","10000"
"","","","10125","April 22, 2016","2016-04-22","113","","","","","","April 22, 2016","10125","1","10125"
"","","","10000","April 23, 2016","2016-04-23","114","","","","","","April 23, 2016","10000","1","10000"
"","","","10000","April 25, 2016","2016-04-25","116","","","","","","April 25, 2016","10000","1","10000"
"","","","10000","April 26, 2016","2016-04-26","117","","","","","","April 26, 2016","10000","1","10000"
"","","","10000","April 27, 2016","2016-04-27","118","","","","","","April 27, 2016","10000","1","10000"
"","","","10000","April 28, 2016","2016-04-28","119","","","","","","April 28, 2016","10000","1","10000"
"","","","10067","April 29, 2016","2016-04-29","120","","","","","","April 29, 2016","10067","1","10067"
"","","","10000","April 30, 2016","2016-04-30","121","","","","","","April 30, 2016","10000","1","10000"
"","","","10000","May 2, 2016","2016-05-02","123","","","","","","May 2, 2016","10000","1","10000"
"","","","10000","May 3, 2016","2016-05-03","124","","","","","","May 3, 2016","10000","1","10000"
"","","","10000","May 4, 2016","2016-05-04","125","","","","","","May 4, 2016","10000","1","10000"
"","","","10000","May 5, 2016","2016-05-05","126","","","","","","May 5, 2016","10000","1","10000"
"","","","11000","May 6, 2016","2016-05-06","127","","","","","","May 6, 2016","11000","1","11000"
"","","","10000","May 9, 2016","2016-05-09","130","","","","","","May 9, 2016","10000","1","10000"
"","","","10000","May 10, 2016","2016-05-10","131","","","","","","May 10, 2016","10000","1","10000"
"","","","10000","May 11, 2016","2016-05-11","132","","","","","","May 11, 2016","10000","1","10000"
"","","","10000","May 12, 2016","2016-05-12","133","","","","","","May 12, 2016","10000","1","10000"
"","","","10111","May 13, 2016","2016-05-13","134","","","","","","May 13, 2016","10111","1","10111"
"","","","10000","May 14, 2016","2016-05-14","135","","","","","","May 14, 2016","10000","1","10000"
"","","","10000","May 16, 2016","2016-05-16","137","","","","","","May 16, 2016","10000","1","10000"
"","","","10000","May 17, 2016","2016-05-17","138","","","","","","May 17, 2016","10000","1","10000"
"","","","10000","May 18, 2016","2016-05-18","139","","","","","","May 18, 2016","10000","1","10000"
"","","","10000","May 19, 2016","2016-05-19","140","","","","","","May 19, 2016","10000","1","10000"
"","","","10038","May 20, 2016","2016-05-20","141","","","","","","May 20, 2016","10038","1","10038"
"","","","10000","May 21, 2016","2016-05-21","142","","","","","","May 21, 2016","10000","1","10000"
"","","","10000","May 23, 2016","2016-05-23","144","","","","","","May 23, 2016","10000","1","10000"
"","","","10000","May 24, 2016","2016-05-24","145","","","","","","May 24, 2016","10000","1","10000"
"","","","10000","May 25, 2016","2016-05-25","146","","","","","","May 25, 2016","10000","1","10000"
"","","","10000","May 26, 2016","2016-05-26","147","","","","","","May 26, 2016","10000","1","10000"
"","","","10167","May 27, 2016","2016-05-27","148","","","","","","May 27, 2016","10167","1","10167"
"","","","10000","May 30, 2016","2016-05-30","151","","","","","","May 30, 2016","10000","1","10000"
"","","","10000","May 31, 2016","2016-05-31","152","","","","","","May 31, 2016","10000","1","10000"
"","","","10000","June 1, 2016","2016-06-01","153","","","","","","June 1, 2016","10000","1","10000"
"","","","10000","June 2, 2016","2016-06-02","154","","","","","","June 2, 2016","10000","1","10000"
"","","","10167","June 3, 2016","2016-06-03","155","","","","","","June 3, 2016","10167","1","10167"
"","","","10000","June 6, 2016","2016-06-06","158","","","","","","June 6, 2016","10000","1","10000"
"","","","10000","June 9, 2016","2016-06-09","161","","","","","","June 9, 2016","10000","1","10000"
"","","","10167","June 10, 2016","2016-06-10","162","","","","","","June 10, 2016","10167","1","10167"
"","","","10000","June 13, 2016","2016-06-13","165","","","","","","June 13, 2016","10000","1","10000"
"","","","10000","June 14, 2016","2016-06-14","166","","","","","","June 14, 2016","10000","1","10000"
"","","","10000","June 15, 2016","2016-06-15","167","","","","","","June 15, 2016","10000","1","10000"
"","","","10000","June 16, 2016","2016-06-16","168","","","","","","June 16, 2016","10000","1","10000"
"","","","10167","June 17, 2016","2016-06-17","169","","","","","","June 17, 2016","10167","1","10167"
"","","","10000","June 20, 2016","2016-06-20","172","","","","","","June 20, 2016","10000","1","10000"
"","","","10000","June 21, 2016","2016-06-21","173","","","","","","June 21, 2016","10000","1","10000"
"","","","10000","June 22, 2016","2016-06-22","174","","","","","","June 22, 2016","10000","1","10000"
"","","","10000","June 23, 2016","2016-06-23","175","","","","","","June 23, 2016","10000","1","10000"
"","","","9750","June 24, 2016","2016-06-24","176","","","","","","June 24, 2016","9750","1","9750"
"","","","9500","June 27, 2016","2016-06-27","179","","","","","","June 27, 2016","9500","1","9500"
"","","","10000","June 28, 2016","2016-06-28","180","","","","","","June 28, 2016","10000","1","10000"
"","","","14500","June 29, 2016","2016-06-29","181","","","","","","June 29, 2016","14500","1","14500"
"","","","10000","June 30, 2016","2016-06-30","182","","","","","","June 30, 2016","10000","1","10000"
"","","","10167","July 1, 2016","2016-07-01","183","","","","","","July 1, 2016","10167","1","10167"
"","","","11000","July 8, 2016","2016-07-08","190","","","","","","July 8, 2016","11000","1","11000"
"","","","10000","July 11, 2016","2016-07-11","193","","","","","","July 11, 2016","10000","1","10000"
"","","","10000","July 12, 2016","2016-07-12","194","","","","","","July 12, 2016","10000","1","10000"
"","","","10000","July 13, 2016","2016-07-13","195","","","","","","July 13, 2016","10000","1","10000"
"","","","10000","July 14, 2016","2016-07-14","196","","","","","","July 14, 2016","10000","1","10000"
"","","","10167","July 15, 2016","2016-07-15","197","","","","","","July 15, 2016","10167","1","10167"
"","","","10000","July 18, 2016","2016-07-18","200","","","","","","July 18, 2016","10000","1","10000"
"","","","10000","July 19, 2016","2016-07-19","201","","","","","","July 19, 2016","10000","1","10000"
"","","","10000","July 20, 2016","2016-07-20","202","","","","","","July 20, 2016","10000","1","10000"
"","","","10000","July 21, 2016","2016-07-21","203","","","","","","July 21, 2016","10000","1","10000"
"","","","10167","July 22, 2016","2016-07-22","204","","","","","","July 22, 2016","10167","1","10167"
"","","","10000","July 26, 2016","2016-07-26","208","","","","","","July 26, 2016","10000","1","10000"
"","","","10000","July 27, 2016","2016-07-27","209","","","","","","July 27, 2016","10000","1","10000"
"","","","10000","July 28, 2016","2016-07-28","210","","","","","","July 28, 2016","10000","1","10000"
"","","","11000","July 29, 2016","2016-07-29","211","","","","","","July 29, 2016","11000","1","11000"
"","","","10000","July 31, 2016","2016-07-31","213","","","","","","July 31, 2016","10000","1","10000"
"","","","10000","August 1, 2016","2016-08-01","214","","","","","","August 1, 2016","10000","1","10000"
"","","","10000","August 2, 2016","2016-08-02","215","","","","","","August 2, 2016","10000","1","10000"
"","","","10000","August 3, 2016","2016-08-03","216","","","","","","August 3, 2016","10000","1","10000"
"","","","10000","August 4, 2016","2016-08-04","217","","","","","","August 4, 2016","10000","1","10000"
"","","","10167","August 5, 2016","2016-08-05","218","","","","","","August 5, 2016","10167","1","10167"
"","","","10000","August 8, 2016","2016-08-08","221","","","","","","August 8, 2016","10000","1","10000"
"","","","10000","August 9, 2016","2016-08-09","222","","","","","","August 9, 2016","10000","1","10000"
"","","","10000","August 10, 2016","2016-08-10","223","","","","","","August 10, 2016","10000","1","10000"
"","","","10000","August 11, 2016","2016-08-11","224","","","","","","August 11, 2016","10000","1","10000"
"","","","10000","August 12, 2016","2016-08-12","225","","","","","","August 12, 2016","10000","1","10000"
"","","","10000","August 15, 2016","2016-08-15","228","","","","","","August 15, 2016","10000","1","10000"
"","","","10000","August 16, 2016","2016-08-16","229","","","","","","August 16, 2016","10000","1","10000"
"","","","10000","August 18, 2016","2016-08-18","231","","","","","","August 18, 2016","10000","1","10000"
"","","","10000","August 19, 2016","2016-08-19","232","","","","","","August 19, 2016","10000","1","10000"
"","","","10000","August 22, 2016","2016-08-22","235","","","","","","August 22, 2016","10000","1","10000"
"","","","10000","August 24, 2016","2016-08-24","237","","","","","","August 24, 2016","10000","1","10000"
"","","","10000","August 25, 2016","2016-08-25","238","","","","","","August 25, 2016","10000","1","10000"
"","","","10000","August 26, 2016","2016-08-26","239","","","","","","August 26, 2016","10000","1","10000"
"","","","10000","August 29, 2016","2016-08-29","242","","","","","","August 29, 2016","10000","1","10000"
"","","","10000","August 30, 2016","2016-08-30","243","","","","","","August 30, 2016","10000","1","10000"
"","","","10000","August 31, 2016","2016-08-31","244","","","","","","August 31, 2016","10000","1","10000"
"","","","10000","September 1, 2016","2016-09-01","245","","","","","","September 1, 2016","10000","1","10000"
"","","","10000","September 2, 2016","2016-09-02","246","","","","","","September 2, 2016","10000","1","10000"
"","","","10000","September 5, 2016","2016-09-05","249","","","","","","September 5, 2016","10000","1","10000"
"","","","10000","September 6, 2016","2016-09-06","250","","","","","","September 6, 2016","10000","1","10000"
"","","","10000","September 7, 2016","2016-09-07","251","","","","","","September 7, 2016","10000","1","10000"
"","","","10000","September 8, 2016","2016-09-08","252","","","","","","September 8, 2016","10000","1","10000"
"","","","10000","September 9, 2016","2016-09-09","253","","","","","","September 9, 2016","10000","1","10000"
"","","","10000","September 13, 2016","2016-09-13","257","","","","","","September 13, 2016","10000","1","10000"
"","","","10000","September 14, 2016","2016-09-14","258","","","","","","September 14, 2016","10000","1","10000"
"","","","10000","September 15, 2016","2016-09-15","259","","","","","","September 15, 2016","10000","1","10000"
"","","","10000","September 16, 2016","2016-09-16","260","","","","","","September 16, 2016","10000","1","10000"
"","","","10000","September 19, 2016","2016-09-19","263","","","","","","September 19, 2016","10000","1","10000"
"","","","10000","September 21, 2016","2016-09-21","265","","","","","","September 21, 2016","10000","1","10000"
"","","","10000","September 22, 2016","2016-09-22","266","","","","","","September 22, 2016","10000","1","10000"
"","","","10000","September 23, 2016","2016-09-23","267","","","","","","September 23, 2016","10000","1","10000"
"","","","10000","September 26, 2016","2016-09-26","270","","","","","","September 26, 2016","10000","1","10000"
"","","","10000","September 27, 2016","2016-09-27","271","","","","","","September 27, 2016","10000","1","10000"
"","","","10000","September 28, 2016","2016-09-28","272","","","","","","September 28, 2016","10000","1","10000"
"","","","10000","September 30, 2016","2016-09-30","274","","","","","","September 30, 2016","10000","1","10000"
"","","","10000","October 3, 2016","2016-10-03","277","","","","","","October 3, 2016","10000","1","10000"
"","","","10000","October 4, 2016","2016-10-04","278","","","","","","October 4, 2016","10000","1","10000"
"","","","10000","October 5, 2016","2016-10-05","279","","","","","","October 5, 2016","10000","1","10000"
"","","","10000","October 6, 2016","2016-10-06","280","","","","","","October 6, 2016","10000","1","10000"
"","","","10000","October 7, 2016","2016-10-07","281","","","","","","October 7, 2016","10000","1","10000"
"","","","10000","October 10, 2016","2016-10-10","284","","","","","","October 10, 2016","10000","1","10000"
"","","","10000","October 11, 2016","2016-10-11","285","","","","","","October 11, 2016","10000","1","10000"
"","","","10000","October 12, 2016","2016-10-12","286","","","","","","October 12, 2016","10000","1","10000"
"","","","10000","October 13, 2016","2016-10-13","287","","","","","","October 13, 2016","10000","1","10000"
"","","","10000","October 14, 2016","2016-10-14","288","","","","","","October 14, 2016","10000","1","10000"
"","","","10000","October 17, 2016","2016-10-17","291","","","","","","October 17, 2016","10000","1","10000"
"","","","10000","October 18, 2016","2016-10-18","292","","","","","","October 18, 2016","10000","1","10000"
"","","","10000","October 19, 2016","2016-10-19","293","","","","","","October 19, 2016","10000","1","10000"
"","","","10000","October 20, 2016","2016-10-20","294","","","","","","October 20, 2016","10000","1","10000"
"","","","10000","October 24, 2016","2016-10-24","298","","","","","","October 24, 2016","10000","1","10000"
"","","","10000","October 25, 2016","2016-10-25","299","","","","","","October 25, 2016","10000","1","10000"
"","","","10000","October 27, 2016","2016-10-27","301","","","","","","October 27, 2016","10000","1","10000"
"","","","10000","November 2, 2016","2016-11-02","307","","","","","","November 2, 2016","10000","1","10000"
"","","","10000","November 4, 2016","2016-11-04","309","","","","","","November 4, 2016","10000","1","10000"
"","","","10000","November 8, 2016","2016-11-08","313","","","","","","November 8, 2016","10000","1","10000"
"","","","10000","November 10, 2016","2016-11-10","315","","","","","","November 10, 2016","10000","1","10000"
"","","","10000","November 11, 2016","2016-11-11","316","","","","","","November 11, 2016","10000","1","10000"
"","","","10000","November 12, 2016","2016-11-12","317","","","","","","November 12, 2016","10000","1","10000"
"","","","10000","November 15, 2016","2016-11-15","320","","","","","","November 15, 2016","10000","1","10000"
"","","","10000","November 16, 2016","2016-11-16","321","","","","","","November 16, 2016","10000","1","10000"
"","","","10000","November 17, 2016","2016-11-17","322","","","","","","November 17, 2016","10000","1","10000"
"","","","10000","November 18, 2016","2016-11-18","323","","","","","","November 18, 2016","10000","1","10000"
"","","","10000","November 19, 2016","2016-11-19","324","","","","","","November 19, 2016","10000","1","10000"
"","","","10000","November 22, 2016","2016-11-22","327","","","","","","November 22, 2016","10000","1","10000"
"","","","10000","November 23, 2016","2016-11-23","328","","","","","","November 23, 2016","10000","1","10000"
"","","","10000","November 24, 2016","2016-11-24","329","","","","","","November 24, 2016","10000","1","10000"
"","","","10000","November 25, 2016","2016-11-25","330","","","","","","November 25, 2016","10000","1","10000"
"","","","10000","November 26, 2016","2016-11-26","331","","","","","","November 26, 2016","10000","1","10000"
"","","","10000","November 29, 2016","2016-11-29","334","","","","","","November 29, 2016","10000","1","10000"
"","","","10000","November 30, 2016","2016-11-30","335","","","","","","November 30, 2016","10000","1","10000"
"","","","10000","December 1, 2016","2016-12-01","336","","","","","","December 1, 2016","10000","1","10000"
"","","","10000","December 2, 2016","2016-12-02","337","","","","","","December 2, 2016","10000","1","10000"
"","","","10000","December 3, 2016","2016-12-03","338","","","","","","December 3, 2016","10000","1","10000"
"","","","10000","December 6, 2016","2016-12-06","341","","","","","","December 6, 2016","10000","1","10000"
"","","","10000","December 7, 2016","2016-12-07","342","","","","","","December 7, 2016","10000","1","10000"
"","","","10000","December 8, 2016","2016-12-08","343","","","","","","December 8, 2016","10000","1","10000"
"","","","10000","December 9, 2016","2016-12-09","344","","","","","","December 9, 2016","10000","1","10000"
"","","","10000","December 10, 2016","2016-12-10","345","","","","","","December 10, 2016","10000","1","10000"
"","","","10000","December 15, 2016","2016-12-15","350","","","","","","December 15, 2016","10000","1","10000"
"","","","10000","December 16, 2016","2016-12-16","351","","","","","","December 16, 2016","10000","1","10000"
"","","","10000","December 19, 2016","2016-12-19","354","","","","","","December 19, 2016","10000","1","10000"
"","","","10000","December 20, 2016","2016-12-20","355","","","","","","December 20, 2016","10000","1","10000"
"","","","10000","December 21, 2016","2016-12-21","356","","","","","","December 21, 2016","10000","1","10000"
"","","","10000","December 22, 2016","2016-12-22","357","","","","","","December 22, 2016","10000","1","10000"
"","","","9400","December 23, 2016","2016-12-23","358","","","","","","December 23, 2016","9400","1","9400"
"","","","10000","December 24, 2016","2016-12-24","359","","","","","","December 24, 2016","10000","1","10000"
"","","","10000","December 28, 2016","2016-12-28","363","","","","","","December 28, 2016","10000","1","10000"
"","","","10000","December 29, 2016","2016-12-29","364","","","","","","December 29, 2016","10000","1","10000"
"","","","10000","December 30, 2016","2016-12-30","365","","","","","","December 30, 2016","10000","1","10000"
"","","","10000","December 31, 2016","2016-12-31","366","","","","","","December 31, 2016","10000","1","10000"
"","","","10000","January 3, 2017","2017-01-03","3","","","","","","January 3, 2017","10000","1","10000"
"","","","10000","January 4, 2017","2017-01-04","4","","","","","","January 4, 2017","10000","1","10000"
"","","","10000","January 5, 2017","2017-01-05","5","","","","","","January 5, 2017","10000","1","10000"
"","","","10000","January 6, 2017","2017-01-06","6","","","","","","January 6, 2017","10000","1","10000"
"","","","10000","January 7, 2017","2017-01-07","7","","","","","","January 7, 2017","10000","1","10000"
"","","","5000","January 9, 2017","2017-01-09","9","","","","","","January 9, 2017","5000","1","5000"
"","","","10000","January 10, 2017","2017-01-10","10","","","","","","January 10, 2017","10000","1","10000"
"","","","10000","January 11, 2017","2017-01-11","11","","","","","","January 11, 2017","10000","1","10000"
"","","","10000","January 12, 2017","2017-01-12","12","","","","","","January 12, 2017","10000","1","10000"
"","","","10000","January 13, 2017","2017-01-13","13","","","","","","January 13, 2017","10000","1","10000"
"","","","10000","January 14, 2017","2017-01-14","14","","","","","","January 14, 2017","10000","1","10000"
"","","","21250","January 17, 2017","2017-01-17","17","","","","","","January 17, 2017","21250","1","21250"
"","","","10000","January 18, 2017","2017-01-18","18","","","","","","January 18, 2017","10000","1","10000"
"","","","10000","January 19, 2017","2017-01-19","19","","","","","","January 19, 2017","10000","1","10000"
"","","","10000","January 20, 2017","2017-01-20","20","","","","","","January 20, 2017","10000","1","10000"
"","","","10000","January 21, 2017","2017-01-21","21","","","","","","January 21, 2017","10000","1","10000"
